ref,transient profile,sensor_data,error,control_signal,ESO 1st order,ESO 2nd order,ESO 3rd order
1.000000,1.000486,0.975852,0.024635,1.156589,0.975864,-0.001633,-66.902100
1.000000,0.999870,0.975539,0.024331,1.177141,0.975555,-0.026321,-67.696777
1.000000,1.000485,0.975692,0.024793,1.150730,0.975673,0.007858,-66.711914
1.000000,0.999869,0.975507,0.024362,1.167181,0.975525,0.002296,-67.640137
1.000000,1.000484,0.975452,0.025032,1.174843,0.975457,-0.006081,-67.872314
1.000000,0.999868,0.974980,0.024888,1.268941,0.974980,-0.066727,-72.379883
1.000000,1.000483,0.974676,0.025807,1.167076,0.974676,-0.020691,-67.050781
1.000000,0.999867,0.975156,0.024711,1.075489,0.975156,0.101273,-63.982422
1.000000,1.000482,0.975041,0.025441,1.352017,0.975041,-0.056580,-77.501953
1.000000,0.999865,0.974304,0.025561,1.279790,0.974304,-0.118362,-71.982422
1.000000,1.000480,0.974302,0.026179,1.085222,0.974302,0.077850,-63.974609
1.000000,0.999864,0.975043,0.024821,1.175978,0.975043,0.100464,-69.985352
1.000000,1.000479,0.975049,0.025430,1.342222,0.975049,-0.065384,-76.748047
1.000000,0.999863,0.975055,0.024808,1.142034,0.975055,0.014328,-66.313477
1.000000,1.000478,0.975060,0.025418,1.268472,0.975060,0.025284,-74.046875
1.000000,0.999862,0.974639,0.025223,1.359473,0.974639,-0.093246,-77.274414
1.000000,1.000477,0.974699,0.025778,1.127589,0.974699,0.048859,-66.005859
1.000000,0.999861,0.975069,0.024791,1.257263,0.975069,0.066223,-74.214844
1.000000,1.000476,0.975178,0.025297,1.315441,0.975178,-0.037018,-75.693359
1.000000,0.999859,0.974848,0.025011,1.293202,0.974848,-0.035370,-74.418945
1.000000,1.000474,0.974243,0.026231,1.371641,0.974243,-0.065613,-78.428711
1.000000,0.999858,0.974249,0.025609,1.211276,0.974249,0.027786,-70.643555
1.000000,1.000473,0.974360,0.026113,1.323865,0.974360,0.028000,-77.352539
1.000000,0.999857,0.974350,0.025507,1.338035,0.974350,-0.030991,-77.142578
1.000000,1.000472,0.974448,0.026024,1.257068,0.974448,0.031952,-73.428711
1.000000,0.999856,0.974851,0.025005,1.277535,0.974851,0.057861,-75.250977
1.000000,1.000471,0.975308,0.025163,1.293488,0.975308,0.036072,-75.778320
1.000000,0.999855,0.975491,0.024363,1.325269,0.975491,0.007980,-77.231445
1.000000,1.000470,0.975226,0.025243,1.392036,0.975226,-0.046555,-80.113281
1.000000,0.999853,0.975315,0.024539,1.256686,0.975315,0.031403,-73.543945
1.000000,1.000468,0.975073,0.025395,1.440981,0.975073,-0.030807,-83.333984
1.000000,0.999852,0.974863,0.024989,1.348323,0.974863,-0.039581,-77.648438
1.000000,1.000467,0.975318,0.025149,1.221382,0.975318,0.106216,-72.786133
1.000000,0.999851,0.975500,0.024351,1.458326,0.975500,-0.009201,-84.889648
1.000000,1.000466,0.975128,0.025338,1.421086,0.975128,-0.084030,-81.134766
1.000000,0.999850,0.975017,0.024833,1.301085,0.975017,0.037582,-76.295898
1.000000,1.000465,0.975133,0.025332,1.413729,0.975133,0.017242,-82.618164
1.000000,0.999849,0.975340,0.024509,1.359425,0.975340,0.007278,-79.252930
1.000000,1.000464,0.975626,0.024838,1.344869,0.975626,0.049377,-79.146484
1.000000,0.999848,0.975449,0.024398,1.494858,0.975449,-0.048813,-86.324219
1.000000,1.000463,0.975827,0.024636,1.256164,0.975827,0.063217,-74.107422
1.000000,0.999846,0.975730,0.024116,1.517988,0.975730,-0.010880,-88.460938
1.000000,1.000461,0.977132,0.023329,1.083093,0.977132,0.179413,-66.061523
1.000000,0.999845,0.976864,0.022982,1.702143,0.976864,-0.071152,-98.478516
1.000000,1.000460,0.976099,0.024361,1.452666,0.976099,-0.166336,-81.563477
1.000000,0.999844,0.976497,0.023347,1.154145,0.976497,0.190842,-70.540039
1.000000,1.000459,0.975887,0.024572,1.809887,0.975887,-0.149017,-103.304688
1.000000,0.999843,0.974827,0.025016,1.451212,0.974827,-0.173203,-81.280273
1.000000,1.000458,0.975605,0.024853,1.108168,0.975605,0.267944,-69.095703
1.000000,0.999842,0.975325,0.024517,1.865687,0.975325,-0.134781,-106.928711
